KernelId,url,Expert 1,Expert 2,Expert 3,expert_score
3413624,https://www.kaggle.com/code/kalarnasur/starter-canadian-car-accidents-1994-8a49a48f-c/notebook,0,0,0,0
3424085,https://www.kaggle.com/code/asauve/births-variation-over-the-week/notebook,0,1,0,0
3462856,https://www.kaggle.com/code/qooqoo/bike-with-randomforestregressor/notebook,0,0,0,0
3477320,https://www.kaggle.com/code/guarouba/mercedes-benz/notebook,0,0,0,0
3520738,https://www.kaggle.com/code/thatguitarist/starter-imdb-review-dataset-b6dc55fd-2/notebook,0,0,0,0
3544898,https://www.kaggle.com/code/goyalshalini93/uber-supply-demand-gap-analysis-eda/notebook,1,1,1,1
3548433,https://www.kaggle.com/code/vladislavkisin/tutorial-ml-in-chemistry-research-rdkit-mol2vec/notebook,1,0,0,0
3557757,https://www.kaggle.com/code/felipemello/step-by-step-guide-to-the-magic-lb-0-922/notebook,1,1,1,1
3558639,https://www.kaggle.com/code/vinicius150987/churn-modelling-ann/notebook,0,0,0,0
3596378,https://www.kaggle.com/code/diciaccio/kernela84eedea3e/notebook,0,0,0,0
3648318,https://www.kaggle.com/code/mikeskim/fastknn-1nn/notebook,0,0,1,0
3654698,https://www.kaggle.com/code/bugrahan/starter-cardiovascular-disease-dataset-dcb9c7a2-4/notebook,0,0,0,0
3753796,https://www.kaggle.com/code/akshayreddykotha/how-effectively-business-is-driving-conversions/notebook,1,0,0,0
3776983,https://www.kaggle.com/code/hariswidjaja/freesound-audio-tagging-mfcc-cnn-solution/notebook,0,0,0,0
3781385,https://www.kaggle.com/code/sklasfeld/simple-lstm-annotated-v2/notebook,1,1,0,1
3786882,https://www.kaggle.com/code/baomengjiao/finetune-squad-2-0-bert/notebook,0,0,0,0
3797576,https://www.kaggle.com/code/ajaykgp12/starter-lsun-church/notebook,1,0,0,0
3857540,https://www.kaggle.com/code/gopalchettri/kernel-pca-make-circles-dataset-non-linear-data/notebook,0,0,0,0
3864641,https://www.kaggle.com/code/rawanalzyadat92/starter-utk-face-cropped-01b52a46-a/notebook,0,0,0,0
3906113,https://www.kaggle.com/code/jaeboklee/pytorch-transfer-learning-with-densenet/notebook,0,0,0,0
3967491,https://www.kaggle.com/code/jmourad100/1-1-kerascnn-dtd-tlearning-cv/notebook,0,0,0,0
3976915,https://www.kaggle.com/code/vikumsw/beginners-basic-workflow-introduction/notebook,1,1,1,1
3984880,https://www.kaggle.com/code/jaeboklee/pytorch-fashion-mnist-lenet5-ensemble/notebook,1,0,0,0
3992750,https://www.kaggle.com/code/adrianoavelar/simple-clean-tmdb-box-office-prediction/notebook,0,0,0,0
4074106,https://www.kaggle.com/code/kerneler/starter-breakhis-d24edec9-3/notebook,0,0,0,0
4081762,https://www.kaggle.com/code/aekoch95/bonds-from-structure-data/notebook,1,1,1,1
4096659,https://www.kaggle.com/code/younessennadj/fifa19-analytics-predict-position/notebook,1,0,0,0
4190137,https://www.kaggle.com/code/legendadnan/numpy-tutorial-for-beginners-data-science/notebook,1,1,1,1
4252183,https://www.kaggle.com/code/nikdavis/starter-steam-store-games-329b4232-9/notebook,0,0,0,0
4286468,https://www.kaggle.com/code/wordroid/keras-rbf-layer-quick-start/notebook,0,0,1,0
4299780,https://www.kaggle.com/code/tthien/shanghaitech-a-train-density-gen/notebook,0,0,0,0
4303998,https://www.kaggle.com/code/johanson22/starter-nfl-play-statistics-dataset-564c1af4-c/notebook,0,0,0,0
4315856,https://www.kaggle.com/code/borisdee/predicting-mulliken-charges-with-acsf-descriptors/notebook,1,1,1,1
4340090,https://www.kaggle.com/code/r15habhgup11/knn-amazon-fine-food-review/notebook,0,0,0,0
4403188,https://www.kaggle.com/code/adrianoavelar/eachtype/notebook,1,1,1,1
4434346,https://www.kaggle.com/code/tenffe/openimage-baseline-with-imageai/notebook,0,0,0,0
4526433,https://www.kaggle.com/code/batuhan35/my-first-draft/notebook,1,1,1,1
4532558,https://www.kaggle.com/code/crwilliams/exercise-select-from-where/notebook,0,0,0,0
4584469,https://www.kaggle.com/code/simongrest/trainable-pcen-frontend-in-pytorch/notebook,0,1,1,1
4595731,https://www.kaggle.com/code/kumarsanidhya/malaria-detection-with-vgg16/notebook,0,0,0,0
4721460,https://www.kaggle.com/code/dataraj/sql-on-pandas-dataframe-using-pandasql/notebook,0,1,0,0
4808390,https://www.kaggle.com/code/jhjootw/classification-on-triptype-based-on-text-reviews/notebook,0,0,0,0
4900112,https://www.kaggle.com/code/dylanmendonca/training-hand-gesture-model/notebook,0,0,0,0
4916598,https://www.kaggle.com/code/suneelpatel/learn-ml-from-titanic-disaster/notebook,1,1,1,1
4987795,https://www.kaggle.com/code/msmelguizo/lightgbm-demo/notebook,1,0,0,0
5016040,https://www.kaggle.com/code/fnands/1-mpnn/notebook,1,1,1,1
5053915,https://www.kaggle.com/code/prashant111/eda-logistic-regression-pca/notebook,1,1,1,1
5205382,https://www.kaggle.com/code/danofer/word2vec-for-insta-products-analysis/notebook,1,1,0,1
5232816,https://www.kaggle.com/code/bimimi/bayesian-tweets/notebook,0,0,0,0
5256675,https://www.kaggle.com/code/abazdyrev/keras-nn-focal-loss-experiments/notebook,1,1,1,1
5257294,https://www.kaggle.com/code/ekrembayar/titanic-eda-with-r/notebook,1,1,1,1
5271134,https://www.kaggle.com/code/duygut/brazilian-e-commerce-data-analysis/notebook,1,1,1,1
5287012,https://www.kaggle.com/code/roydatascience/chemistry-of-best-models-1-895/notebook,1,1,1,1
5300801,https://www.kaggle.com/code/markusbkoch/lyrics-language-model-and-music-genre-classifier/notebook,0,0,0,0
5344221,https://www.kaggle.com/code/dataraj/aptosincepttionv3pretrained/notebook,1,1,1,1
5405871,https://www.kaggle.com/code/vitorgamalemos/multinomial-logistic-regression-from-scratch/notebook,1,0,0,0
5407498,https://www.kaggle.com/code/matleonard/feature-generation/notebook,1,0,0,0
5439357,https://www.kaggle.com/code/utkukubilay/boston-crimes-eda/notebook,0,1,0,1
5478318,https://www.kaggle.com/code/abhishek/entity-embeddings-to-handle-categories/notebook,1,1,1,1
5527539,https://www.kaggle.com/code/adnanzaidi/basic-tutorial-exploratory-data-analysis/notebook,1,0,1,1
5575049,https://www.kaggle.com/code/sinaasappel/trees-in-roosevelt-national-forest-eda/notebook,1,1,1,1
5611980,https://www.kaggle.com/code/rajeshcv/understanding-v-columns/notebook,0,0,1,0
5644971,https://www.kaggle.com/code/gogo827jz/resunet-keras-with-some-new-ideas/notebook,1,0,1,1
5661781,https://www.kaggle.com/code/kwabenantim/forest-cover-stacking-multiple-classifiers/notebook,1,1,1,1
5722554,https://www.kaggle.com/code/zhannabitiukova/how-everything-fits-together-1-practice/notebook,0,0,0,0
5780837,https://www.kaggle.com/code/arpan96787/predicting-water-temperature-based-on-salinity/notebook,0,1,0,0
5799134,https://www.kaggle.com/code/marcovasquez/tutorial-top-data-visualization-libraries/notebook,1,1,1,1
5817863,https://www.kaggle.com/code/ebrarnur/my-notebook/notebook,1,0,1,1
5829074,https://www.kaggle.com/code/mathchi/titanic-preperation-visualizations/notebook,1,1,1,1
5839189,https://www.kaggle.com/code/saiamogh/pizza-restaurant-data-analysis/notebook,1,0,0,0
5885113,https://www.kaggle.com/code/allunia/rsna-ih-detection-eda/notebook,1,1,1,1
5895430,https://www.kaggle.com/code/tunguz/truncatedsvd-t-sne-and-decision-tree-baseline/notebook,0,0,0,0
5931484,https://www.kaggle.com/code/mobassir/keras-efficientnetb4-for-intracranial-hemorrhage/notebook,1,1,1,1
5939150,https://www.kaggle.com/code/jt120lz/vxxx-importance/notebook,0,0,0,0
5984240,https://www.kaggle.com/code/rajatranjan/av-amexpert-2019/notebook,0,0,0,0
6011628,https://www.kaggle.com/code/evgenyshtepin/severstal-mlcomp-catalyst-infer-0-90726/notebook,1,1,1,1
6096333,https://www.kaggle.com/code/dimitreoliveira/cloud-segmentation-with-utility-scripts-and-keras/notebook,1,1,1,1
6125025,https://www.kaggle.com/code/weijunhong/q-learning-and-sarsa/notebook,0,0,0,0
6134381,https://www.kaggle.com/code/hassanamin/sentiment-analysis-using-classification-approach/notebook,0,0,1,1
6156819,https://www.kaggle.com/code/hukuda222/nfl-simple-model-using-lightgbm/notebook,1,1,1,1
6184072,https://www.kaggle.com/code/tklimonova/basic-cost-of-living-analysis-and-visualisation/notebook,0,0,0,0
6200097,https://www.kaggle.com/code/lucabasa/houseprice-end-to-end-project/notebook,1,1,1,1
6201162,https://www.kaggle.com/code/khosenag03/medicare-data-for-demo-day/notebook,0,0,0,0
6203008,https://www.kaggle.com/code/phantomakame/pytorch-fast-ai-top-1-or-good-results/notebook,0,1,0,0
6248624,https://www.kaggle.com/code/kenmatsu4/simple-target-covariate-time-series-plot/notebook,0,0,0,0
6342498,https://www.kaggle.com/code/robikscube/autonomous-driving-introduction-data-review/notebook,1,1,1,1
6394137,https://www.kaggle.com/code/bestpredict/location-eda-8eb410/notebook,1,1,1,1
6486483,https://www.kaggle.com/code/gzstoyanov/classification-of-edible-mushrooms/notebook,0,0,0,0
6488735,https://www.kaggle.com/code/coolcoder22/nn-19-features/notebook,1,1,1,1
6522804,https://www.kaggle.com/code/mmmarchetti/play-store-sentiment-analysis-of-user-reviews/notebook,1,1,1,1
6560749,https://www.kaggle.com/code/shivamb/spending-for-ms-in-data-science-worth-it/notebook,1,1,1,1
6637582,https://www.kaggle.com/code/labdmitriy/kaggle-survey-2019-map-mini-dashboard-altair/notebook,1,1,0,1
6678936,https://www.kaggle.com/code/vbmokin/autoselection-from-20-classifier-models-l-curves/notebook,1,1,1,1
6729731,https://www.kaggle.com/code/hamditarek/get-started-with-nlp-lda-lsa/notebook,0,1,1,1
6783846,https://www.kaggle.com/code/fatihbilgin/2019-data-science-trends/notebook,1,1,1,1
6830503,https://www.kaggle.com/code/ghostskipper/visualising-results/notebook,1,0,0,0
6842344,https://www.kaggle.com/code/muazmaz/pakistan-s-rising-data-science-community/notebook,1,1,1,1
6859465,https://www.kaggle.com/code/sidra1234/handwritten-digit-recognition-mnist-dataset/notebook,0,0,0,0
6915655,https://www.kaggle.com/code/shoaibmnagi/rental-costs-in-germany-a-simple-stacked-model/notebook,0,0,0,0
6929005,https://www.kaggle.com/code/ctrasd123/kernel5915277570/notebook,0,0,0,0
6934754,https://www.kaggle.com/code/rahuldshetty/image-denoising-with-cnn/notebook,0,0,0,0
7025570,https://www.kaggle.com/code/unkownhihi/preprocessing-baseline-with-face-detection-mtcnn/notebook,1,0,0,0
7115455,https://www.kaggle.com/code/jovanveljanoski/vaex-on-kaggle-gpu-performance-test/notebook,0,1,0,0
7204871,https://www.kaggle.com/code/louisdelloye/data-recognizer-100-score/notebook,0,0,0,0
7218871,https://www.kaggle.com/code/mohamedabdullah/disaster-tweets-solution/notebook,1,1,1,1
7249414,https://www.kaggle.com/code/challenge1a3/convert-to-regression/notebook,0,0,0,0
7265871,https://www.kaggle.com/code/nathanlauga/nba-games-eda-let-s-dive-into-the-data/notebook,1,1,1,1
7351747,https://www.kaggle.com/code/nagadomi/mipcl-example-only-preference/notebook,0,0,0,0
7370791,https://www.kaggle.com/code/santhalnr/quote-generation-glove-training-lstm-pytorch/notebook,0,0,0,0
7389602,https://www.kaggle.com/code/subinium/categorical-data-eda-visualization/notebook,1,1,1,1
7397799,https://www.kaggle.com/code/phoenix9032/pytorch-bert-plain/notebook,1,1,1,1
7398889,https://www.kaggle.com/code/yclaudel/the-math-of-the-neuron-with-animation/notebook,1,0,1,1
7455648,https://www.kaggle.com/code/pikkupr/poemgeneration-using-seq2seq-memory-networks/notebook,0,0,0,0
7463061,https://www.kaggle.com/code/gautham11/web-traffic-prediction-baseline/notebook,1,0,1,1
7565922,https://www.kaggle.com/code/achintyatripathi/clustering-on-seed-from-uci-using-pca/notebook,1,0,0,0
7593705,https://www.kaggle.com/code/tanersekmen/visualization-of-pokemon-analysis/notebook,1,1,1,1
7618739,https://www.kaggle.com/code/banashreebs/bigmart-eda-regression/notebook,1,1,0,1
7692874,https://www.kaggle.com/code/prashant111/svm-classifier-tutorial/notebook,1,1,1,1
7706807,https://www.kaggle.com/code/kasana/logistic-classification-make-circles-plot/notebook,0,0,0,0
7733792,https://www.kaggle.com/code/grebublin/coronavirus-propagation-visualization-forecast/notebook,1,1,1,1
7737197,https://www.kaggle.com/code/huangjianwei/cp2410-assignment2/notebook,0,0,0,0
7792266,https://www.kaggle.com/code/niangmohamed/sentiment-analysis/notebook,0,0,0,0
7814178,https://www.kaggle.com/code/zoupet/acp-classification-correction/notebook,0,0,0,0
7862654,https://www.kaggle.com/code/roygodsend/pr-1-statitiska-dan-probabilitas/notebook,1,1,1,1
7906911,https://www.kaggle.com/code/haqishen/augmix-based-on-albumentations/notebook,1,1,1,1
7968834,https://www.kaggle.com/code/mielek/python-numpy-introduction/notebook,1,1,1,1
7987744,https://www.kaggle.com/code/benjaminschreiber/randomized-optimization-p2/notebook,0,0,0,0
7997875,https://www.kaggle.com/code/linyoulee/wqu-module-7-sub-1/notebook,0,0,0,0
8063779,https://www.kaggle.com/code/charlievbc/human-freedom-index-interactive-visualization/notebook,0,1,0,0
8079354,https://www.kaggle.com/code/emafuma/eda-on-meteo-data/notebook,0,0,0,0
8107743,https://www.kaggle.com/code/kamleshsolanki/image-captioning-flickr8/notebook,0,0,1,0
8109891,https://www.kaggle.com/code/josecarmona/ffmpeg-python-example-to-extract-audio-from-mp4/notebook,0,0,0,0
8118391,https://www.kaggle.com/code/andradaolteanu/ggplot-101-the-ultimate-cheatsheet/notebook,1,1,1,1
8144698,https://www.kaggle.com/code/serendipity09/analytics-vidhya-ltfs-hackathon-jan-2020-part-1/notebook,1,1,1,1
8156367,https://www.kaggle.com/code/dimitreoliveira/flower-with-tpus-advanced-augmentations/notebook,1,1,1,1
8271636,https://www.kaggle.com/code/dantefilu/keras-neural-network-a-hitchhiker-s-guide-to-nn/notebook,1,1,1,1
8275051,https://www.kaggle.com/code/grantgasser/eda-naive-bayes-bert-glove-fasttext-nn/notebook,0,1,1,1
8319686,https://www.kaggle.com/code/damiencheriaux/machine-learning-m-thodes-usuelles-en-python/notebook,0,0,0,0
8331018,https://www.kaggle.com/code/yogeshkumarsingla/multi-column-labelencoder/notebook,0,0,0,0
8332615,https://www.kaggle.com/code/marcinfilipek/heart-disease-pca/notebook,0,1,1,1
8337219,https://www.kaggle.com/code/alexako/cs200-1-skin-lesion-segmentation-classification/notebook,0,0,0,0
8341412,https://www.kaggle.com/code/tchen90/hotel-cancellatons-eda-prediction-86/notebook,1,1,0,1
8437717,https://www.kaggle.com/code/shahules/cord-tools-and-knowledge-graphs/notebook,1,0,1,1
8459182,https://www.kaggle.com/code/dattaraj/demo-of-using-custom-ner-model-on-covid-19-dataset/notebook,0,0,0,0
8466665,https://www.kaggle.com/code/sid9812/adult-census-income-classification-using-tf-keras/notebook,0,1,0,0
8479291,https://www.kaggle.com/code/cstefanache/nlp-text-mining-disease-behaviour/notebook,0,1,0,0
8487806,https://www.kaggle.com/code/sumitai/eda-covid19-global-forecasting/notebook,1,0,0,0
8506911,https://www.kaggle.com/code/ateplyuk/fork-of-plant-2020-tpu-915e9c/notebook,1,1,1,1
8537521,https://www.kaggle.com/code/dkoushik/task-remove-error-corona-spread-prediction/notebook,0,0,0,0
8547424,https://www.kaggle.com/code/emraheldemir/titanic-survival-forecasts/notebook,1,1,1,1
8567693,https://www.kaggle.com/code/victorlouisdg/plant-pathology-opencv-background-removal/notebook,0,1,0,0
8590475,https://www.kaggle.com/code/dssant85/feature-engineering-on-numerical-variable/notebook,1,0,1,1
8624911,https://www.kaggle.com/code/tusharcode/english-to-hindi-machine-translation/notebook,0,0,0,0
8648156,https://www.kaggle.com/code/acasti55/covid19-prediction-example-with-sir-model-italy/notebook,0,0,0,0
8688944,https://www.kaggle.com/code/trubikhina/kernel65b377fb7c/notebook,0,0,0,0
8716871,https://www.kaggle.com/code/madz2000/sentiment-analysis-89-accuracy/notebook,0,0,1,0
8794631,https://www.kaggle.com/code/professionalhima/movielens-ml-models/notebook,0,0,0,0
8864005,https://www.kaggle.com/code/omkarmb/parametric-analysis-of-temperature/notebook,0,0,0,0
8906922,https://www.kaggle.com/code/lumierebatalong/africa-covid-19-forecasting/notebook,1,1,1,1
8914173,https://www.kaggle.com/code/kaikewreis/a-seir-case-study-analysis-for-icu-usage/notebook,1,0,0,0
8932866,https://www.kaggle.com/code/rishabhab/exercise-model-validation/notebook,0,0,0,0
8936994,https://www.kaggle.com/code/snanilim/eda-of-house-data/notebook,1,1,1,1
8956737,https://www.kaggle.com/code/kristrng/bank-marketing-eda/notebook,0,0,0,0
8959209,https://www.kaggle.com/code/podsyp/how-to-determine-the-target-variable/notebook,0,1,0,0
8979491,https://www.kaggle.com/code/arupa07/dimensionality-reduction-using-augmentation/notebook,1,1,1,1
9009028,https://www.kaggle.com/code/pytorchlightning/pytorch-on-tpu-with-pytorch-lightning/notebook,0,0,1,0
9048400,https://www.kaggle.com/code/dhananjay3/panda-eda-all-you-need-to-know/notebook,1,1,1,1
9055741,https://www.kaggle.com/code/iamleonie/panda-eda-visualizations-suspicious-data/notebook,1,1,1,1
9057287,https://www.kaggle.com/code/avnika22/lgbm-predicting-house-prices/notebook,1,1,1,1
9078655,https://www.kaggle.com/code/andrewmvd/covid-19-ct-scans-getting-started/notebook,1,1,1,1
9081490,https://www.kaggle.com/code/anshuls235/india-vs-covid19/notebook,1,1,1,1
9085403,https://www.kaggle.com/code/soham1024/visualization-using-nilearn/notebook,0,0,1,0
9089965,https://www.kaggle.com/code/eswarchandt/nilearn-visualizations-and-nn-baseline/notebook,0,1,0,0
9122909,https://www.kaggle.com/code/rishabhdhyani4/titanic-tutorial/notebook,1,1,1,1
9147031,https://www.kaggle.com/code/etienneraveau/australian-wildfires/notebook,0,0,1,0
9226636,https://www.kaggle.com/code/laevatein/tweat-the-loss-function-a-bit/notebook,1,1,1,1
9241807,https://www.kaggle.com/code/andradaolteanu/how-i-taught-myself-deep-learning-vanilla-nns/notebook,1,1,1,1
9252051,https://www.kaggle.com/code/seanfishe/361ppt2/notebook,0,0,0,0
9284188,https://www.kaggle.com/code/basharzaidat/covid-19-tf-idf-bm25-information-retrieval-system/notebook,0,0,0,0
9287954,https://www.kaggle.com/code/bountyhunters/baseline-lstm-with-keras-0-7/notebook,1,0,1,1
9288384,https://www.kaggle.com/code/devvindan/wheat-detection-eda/notebook,1,0,0,0
9288946,https://www.kaggle.com/code/emstrakhov/neural-nets-a-short-intro/notebook,0,1,0,0
9336319,https://www.kaggle.com/code/kyoshioka47/centernet-starterkit-pytorch/notebook,1,1,1,1
9381984,https://www.kaggle.com/code/mrhash/polynomial-regression-project/notebook,0,1,0,0
9401864,https://www.kaggle.com/code/kerneler/starter-brain-mri-for-brain-tumor-40faf5df-3/notebook,0,0,0,0
9422689,https://www.kaggle.com/code/oliverxu/amazon-review-classification-using-bert-via-keras/notebook,1,0,0,0
9437842,https://www.kaggle.com/code/nitindatta/ensemble-learning-part-2-blend-a-smoothie/notebook,1,1,1,1
9458106,https://www.kaggle.com/code/muellerzr/fastai2-starter-kernel/notebook,1,1,1,1
9481527,https://www.kaggle.com/code/mpwolke/junyi-academy-learning-activity/notebook,0,0,0,0
9486123,https://www.kaggle.com/code/divyanshrai/graphing-airport-route-analysis/notebook,1,0,0,0
9488859,https://www.kaggle.com/code/niharika41298/netflix-vs-books-recommender-analysis-eda/notebook,0,1,1,1
9507195,https://www.kaggle.com/code/jaskaransingh/fake-news-classification-bert-roberta/notebook,1,0,0,0
9620397,https://www.kaggle.com/code/anmspro/implementing-callbacks-fashion-mnist/notebook,1,0,0,0
9639629,https://www.kaggle.com/code/alpaca0984/dogs-vs-cats-tensorflow-2-0-on-google-colab/notebook,0,0,0,0
9665580,https://www.kaggle.com/code/twinkle0705/eda-on-airbnb-nyc-open-data/notebook,1,1,1,1
9673610,https://www.kaggle.com/code/kittishane/education-analysis/notebook,0,0,0,0
9702438,https://www.kaggle.com/code/bagavathypriya/dbscan-clustering/notebook,1,1,1,1
9713893,https://www.kaggle.com/code/jagannathpatta/reading-json-data-getting-dataframe/notebook,0,0,0,0
9720124,https://www.kaggle.com/code/raghadalharbi/starter-breast-cancer-gene-expression-3925d3a5-5/notebook,0,0,1,0
9749232,https://www.kaggle.com/code/dimakyn/simpsonskerastpu/notebook,1,0,0,0
9750707,https://www.kaggle.com/code/yasufuminakama/tpu-siim-isic-efficientnetb3-inference/notebook,1,1,1,1
9779843,https://www.kaggle.com/code/hkapoor/random-forest-vs-extra-trees/notebook,1,1,1,1
9788307,https://www.kaggle.com/code/devendra45/big-mart-sales-prediction-with-xgboost/notebook,0,1,1,1
9848361,https://www.kaggle.com/code/haqishen/train-efficientnet-b0-w-36-tiles-256-lb0-87/notebook,1,0,0,0
9856467,https://www.kaggle.com/code/naimensucares/hapt-data-set-pca-example/notebook,0,0,0,0
9873627,https://www.kaggle.com/code/sreshta140/exploring-data-for-fun/notebook,0,1,0,0
9884238,https://www.kaggle.com/code/eugennekhai/chest-x-ray-pytorch-lightning-densnet121/notebook,0,0,0,0
9888808,https://www.kaggle.com/code/logicus/address-parsing-using-libpostal-by-example/notebook,0,0,0,0
9924296,https://www.kaggle.com/code/imarvind/story-telling-animated-eda-beginner-s-model/notebook,1,1,1,1
9938589,https://www.kaggle.com/code/tanulsingh077/achieving-sota-results-with-tabnet/notebook,0,0,0,0
9968562,https://www.kaggle.com/code/twinkle0705/how-to-tune-your-first-ml-model/notebook,1,1,1,1
9991441,https://www.kaggle.com/code/ulrich07/quantile-regression-with-keras/notebook,0,0,0,0
10013689,https://www.kaggle.com/code/parulkhare26/sentiment-analysis-for-restaurant-reviews-nlp/notebook,1,1,1,1
10024290,https://www.kaggle.com/code/jamesmcguigan/cryptarithmetic-solver/notebook,1,0,0,0
10045459,https://www.kaggle.com/code/jcalvarezj/belarus-used-car-prices-regression-analysis/notebook,0,0,0,0
10053616,https://www.kaggle.com/code/ayushikaushik/k-means-clustering-k-neighbors-classification/notebook,1,1,1,1
10086872,https://www.kaggle.com/code/kerneler/starter-magnetic-tile-surface-defects-28a8ab56-4/notebook,0,0,0,0
10109362,https://www.kaggle.com/code/felipehlvo/life-and-death-of-roman-emperors-data-viz/notebook,1,1,1,1
10154127,https://www.kaggle.com/code/kkhandekar/predict-facial-expressions-cnn/notebook,0,0,0,0
10169911,https://www.kaggle.com/code/rinnqd/is-this-a-leak-or-magic/notebook,1,1,1,1
10176947,https://www.kaggle.com/code/paolot/ensemble-for-multivariate-time-series-forecasting/notebook,0,0,0,0
10208536,https://www.kaggle.com/code/ipateam/u-net-with-binary-labels/notebook,0,0,0,0
10238488,https://www.kaggle.com/code/muhammeddalkran/logistic-regression-on-catvnoncat-dataset/notebook,0,1,0,0
10241467,https://www.kaggle.com/code/shonenkov/competition-metrics/notebook,1,1,1,1
10287329,https://www.kaggle.com/code/nehabansal/beginner-notebook-automation-modelling-feature/notebook,0,0,0,0
10360859,https://www.kaggle.com/code/zijie0304/credit-card-application-uci/notebook,0,1,0,0
10412481,https://www.kaggle.com/code/lipi17dpatnaik/regularization-pytorch/notebook,0,0,0,0
10418880,https://www.kaggle.com/code/mcarujo/time-series-chicago-crimes-prophetfb/notebook,0,0,0,0
10426813,https://www.kaggle.com/code/seriousran/google-landmark-retrieval-2020-eda/notebook,1,1,1,1
10458640,https://www.kaggle.com/code/adaczerwiska/iris-flowers-classification/notebook,0,0,0,0
10496087,https://www.kaggle.com/code/hiimdat/realestate/notebook,0,1,1,1
10514615,https://www.kaggle.com/code/iamprateek/wheat-head-detection-yolov4/notebook,0,0,0,0
10517698,https://www.kaggle.com/code/asifranaar/predict-chocolate-rating-using-ml/notebook,0,0,0,0
10581396,https://www.kaggle.com/code/nehabansal/procurement-eda/notebook,0,0,0,0
10614402,https://www.kaggle.com/code/ulrich07/osic-multiple-quantile-regression-starter/notebook,1,1,1,1
10672863,https://www.kaggle.com/code/ryanholbrook/tfrecords-basics/notebook,0,0,0,0
10691075,https://www.kaggle.com/code/yyuan111/chicago-divvy-bicycle-sharing-data-analysis/notebook,1,0,0,0
10693267,https://www.kaggle.com/code/asia077/usa-pollution-analysis-of-aqi-index/notebook,0,0,0,0
10705067,https://www.kaggle.com/code/frankmollard/na-ve-bayes-tutorial/notebook,1,1,1,1
10765256,https://www.kaggle.com/code/felixdietze/hacker-news-score-analysis/notebook,0,0,0,0
10814414,https://www.kaggle.com/code/heyytanay/interactive-eda-dabl-magic-on-win-store-data/notebook,1,1,1,1
10824398,https://www.kaggle.com/code/alexisbcook/parsing-dates/notebook,0,0,1,0
10824408,https://www.kaggle.com/code/alexisbcook/handling-missing-values/notebook,1,1,1,1
10866792,https://www.kaggle.com/code/aeryss/vietai-custom-assignment4/notebook,0,0,0,0
10874478,https://www.kaggle.com/code/kshishashish/decison-tree-and-random-forest-regression-model/notebook,1,0,1,1
10876864,https://www.kaggle.com/code/darkknight98/mnist-digits-dataset-a-simple-cnn-99/notebook,1,1,1,1
10951755,https://www.kaggle.com/code/trinadhsingaladevi/banking-interest-rates-prediction-using-knn-rf/notebook,1,1,1,1
10958968,https://www.kaggle.com/code/ekrembayar/marvel-universe-civil-war/notebook,1,1,1,1
10960465,https://www.kaggle.com/code/sunwill26/cluster-kmeans-hierarchical-centroids-profiling/notebook,0,0,0,0
10974166,https://www.kaggle.com/code/datafan07/eda-modelling-of-the-external-data-inc-ensemble/notebook,1,1,1,1
10984164,https://www.kaggle.com/code/yashvi/window-store-analysis/notebook,1,1,0,1
10990732,https://www.kaggle.com/code/dskagglemt/breast-cancer-using-naive-bayes/notebook,0,0,0,0
10995119,https://www.kaggle.com/code/santosh4902/forecast-the-values-santosh/notebook,0,1,1,1
11009425,https://www.kaggle.com/code/amarlove/password-strength-prediction/notebook,0,0,0,0
11024444,https://www.kaggle.com/code/shweta2407/regression-on-housing-data-accuracy-87/notebook,0,0,0,0
11050067,https://www.kaggle.com/code/venkatkrishnan/data-augmentation-deep-learning/notebook,1,1,1,1
11054353,https://www.kaggle.com/code/marian447/are-customers-willing-to-pay-more-for-avocado/notebook,0,0,0,0
11061606,https://www.kaggle.com/code/yashvi/airbnb-price-prediction/notebook,1,1,1,1
11105058,https://www.kaggle.com/code/oddyvirgantara/playing-tennis-classification-with-naive-bayes/notebook,0,0,0,0
11129688,https://www.kaggle.com/code/darkknight04/shopee-code-league-2020-logistics-challenge/notebook,0,0,0,0
11167083,https://www.kaggle.com/code/koheimuramatsu/industrial-machine-anomaly-detection/notebook,1,1,1,1
11195144,https://www.kaggle.com/code/adityakaushik01/face-recognition/notebook,1,1,1,1
11225170,https://www.kaggle.com/code/mightyrains/panns-datasets/notebook,0,0,0,0
11276074,https://www.kaggle.com/code/tuannguyenvananh/air-pollution-forecaste-ankk/notebook,1,1,1,1
11285944,https://www.kaggle.com/code/shubrajain99/houseing-price-prediction-explained/notebook,0,1,1,1
11307521,https://www.kaggle.com/code/rockystats/bert-from-huggingface-for-text-extraction/notebook,0,1,0,0
11390064,https://www.kaggle.com/code/aliceadativa/web-scraping-com-python-parte-1/notebook,1,1,1,1
11400643,https://www.kaggle.com/code/meghano/malaria-detection-with-svm/notebook,0,0,0,0
11435036,https://www.kaggle.com/code/malikasif123/amazon-reviews-recommendation-system/notebook,0,0,1,0
11485831,https://www.kaggle.com/code/varsharainer/building-a-neural-network-from-scratch/notebook,1,1,1,1
11506027,https://www.kaggle.com/code/elanrob/hospital-stay-time-prediction/notebook,0,0,0,0
11523757,https://www.kaggle.com/code/thomaskonstantin/top-spotify-songs-analysis-modeling-and-prediction/notebook,1,1,1,1
11582392,https://www.kaggle.com/code/elyzahraa/covid-19-machine-learning-prediction-forecasting/notebook,0,0,0,0
